time,open,high,low,close,volume
1609170000000 ,731.27,735.61,730.01,733.12,33315.783
1609170000000 ,733.13,741.36,731.86,738.57,67351.761
1609170000000 ,738.56,741.87,735.01,738.24,60924.759
1609170000000 ,738.25,738.69,732.1,733.89,52605.584
1609170000000 ,733.88,735.49,726.7,728.48,74829.408
1609170000000 ,728.48,732.8,727,729.97,43601.54
1609170000000 ,729.97,747.9,726.82,743.71,197796.387
1609170000000 ,743.7,746,738.37,741.86,80908.81
1609170000000 ,741.89,743.26,736.6,740.2,51893.838
1609170000000 ,740.21,741.55,737.66,738.94,30924.338
1609170000000 ,739.01,742.51,736.77,738.6,38398.836
1609180000000 ,738.56,741.53,737,740.72,25410.63
1609180000000 ,740.71,744,739.67,741.22,29146.465
1609180000000 ,741.27,741.34,738.5,740.04,21209.469
1609180000000 ,740.04,743.99,737.79,741.03,32730.005
1609180000000 ,741.01,746.84,739.41,743.93,44518.307
1609180000000 ,744,745.92,741.26,741.64,38576.898
1609180000000 ,741.63,742.75,736.6,738.08,50489.484
1609180000000 ,738.09,743.34,737.78,742.44,26461.54
1609180000000 ,742.44,745.19,740.6,744.13,24224.185
1609180000000 ,744.15,749.5,743.59,748.65,73618.295
1609180000000 ,748.65,749.24,743.47,745.19,47407.784
1609190000000 ,745.2,748.47,742.86,746.62,40898.696
1609190000000 ,746.75,748.3,738.75,740.14,52178.012
1609190000000 ,740.14,740.39,730.02,732.6,125246.912
1609190000000 ,732.63,736,726.12,734.95,88002.856
1609190000000 ,735.02,736.72,733.33,735.42,33932.942
1609190000000 ,735.42,736.42,730.35,736.29,29762.615
1609190000000 ,736.3,736.44,732.11,733.01,22108.522
1609190000000 ,733.02,736.3,728.63,728.87,30864.359
1609190000000 ,728.86,735.41,728.04,731.79,28932.916
1609190000000 ,731.8,736.06,730.2,734.03,22217.559
1609190000000 ,734.02,734.02,715.22,724.2,125722.151
1609200000000 ,724.25,729.98,717,728,77034.268
1609200000000 ,728,729.27,725.3,727.69,22845.128
1609200000000 ,727.68,732.62,726.6,732.51,32418.355
1609200000000 ,732.57,734.88,730.5,733.69,24700.057
1609200000000 ,733.69,734.52,730.25,731.07,15521.293
1609200000000 ,731.06,742,729.37,739.33,60219.605
1609200000000 ,739.29,739.3,732.77,734.35,32725.834
1609200000000 ,734.54,734.7,720.27,725.02,90330.208
1609200000000 ,725.02,727.84,719,720.64,66661.447
1609200000000 ,720.63,720.71,707.7,715.49,142138.932
1609200000000 ,715.56,720.86,713.01,715.56,49494.666
1609210000000 ,715.56,718.95,709.36,717.45,46607.543
1609210000000 ,717.45,720.84,716.78,718.98,28885.06
1609210000000 ,718.98,720.6,713.29,717.75,22981.03
1609210000000 ,717.76,721.03,717.32,720.19,20850.949
1609210000000 ,720.19,721.46,713.41,720.38,40130.862
1609210000000 ,720.38,724.35,720.12,721.96,29477.846
1609210000000 ,721.97,722.06,713.62,714.91,41382.815
1609210000000 ,714.86,716.8,710.4,712.86,40404.542
1609210000000 ,712.88,713.99,705,708.81,76138.868
1609210000000 ,708.82,709.69,700.67,700.94,70772.943
1609210000000 ,701.1,706.9,690.1,696.53,163506.396
1609220000000 ,696.47,706,694.13,704.24,79063.808
1609220000000 ,704.36,708.26,702.51,706.5,45956.811
1609220000000 ,706.52,706.52,699,706.26,51221.217
1609220000000 ,706.15,706.66,693,696.37,72878.483
1609220000000 ,696.48,701.01,691.53,699.93,103157.212
1609220000000 ,699.92,705.27,696.82,703.99,52596.99
1609220000000 ,703.99,708.57,699.5,708.2,57170.186
1609220000000 ,708.2,708.31,703,704.71,27372.222
1609220000000 ,704.7,713.9,703.94,712.48,46079.798
1609220000000 ,712.49,713.99,710.17,711.3,34999.618
1609220000000 ,711.29,712.43,705.2,709.44,69597.982
1609230000000 ,709.44,713.66,708.69,710.79,26561.668
1609230000000 ,710.81,711.5,705.43,706.91,26431.577
1609230000000 ,706.86,709.56,705.72,709.13,16579.088
1609230000000 ,709.13,711.11,704.37,710.77,39259.824
1609230000000 ,710.77,716.84,710.77,714.68,38138.327
1609230000000 ,714.68,715.24,711.2,712.54,19955.807
1609230000000 ,712.56,714.9,710.61,714.49,18654.42
1609230000000 ,714.52,718,714.41,714.77,41583.358
1609230000000 ,714.76,716.26,711,712.45,33984.885
1609230000000 ,712.45,720,712.3,719.05,54527.59
1609230000000 ,719.04,727.08,718.53,722.2,83451.604
1609240000000 ,722.2,729.44,721.64,723.27,55697.071
1609240000000 ,723.28,734.46,722.76,733.67,70467.56
1609240000000 ,733.75,734.34,729,734.2,44324.842
1609240000000 ,734.25,734.65,729.01,730.19,39070.025
1609240000000 ,730.19,734.19,728.88,730.69,31733.081
1609240000000 ,730.69,735.99,730.66,732.83,33213.463
1609240000000 ,732.78,733.1,726.08,728.74,43601.228
1609240000000 ,728.73,729.08,720.62,724.51,80749.455
1609240000000 ,724.53,733.61,722,732.58,73355.094
1609240000000 ,732.58,741.18,732.15,739.53,104009.46
1609240000000 ,739.45,740.21,734.14,737.14,37866.026
1609250000000 ,737.14,737.98,729.23,729.4,41885.219
1609250000000 ,729.39,735.13,727.28,730.17,45324.302
1609250000000 ,730.14,733.38,730.14,732.53,25030.598
1609250000000 ,732.58,734.4,728.93,729.77,23760.607
1609250000000 ,729.75,732.94,726.17,732.8,32179.532
1609250000000 ,732.85,735.71,730.51,730.64,35148.741
1609250000000 ,730.7,732.07,722.3,725.27,61641.705
1609250000000 ,725.28,729.44,725.28,728.99,24663.424
1609250000000 ,729.01,729.9,724.26,724.26,27401.079
1609250000000 ,724.26,727.63,720.03,723,51511.934
1609250000000 ,723.01,727.73,720.85,722.85,48757.284
1609250000000 ,722.85,723.98,714.72,719.1,82514.295
1609260000000 ,719.1,722.3,716.91,720.51,44864.822
1609260000000 ,720.51,722.5,718.71,720.05,28738.919
1609260000000 ,720.03,720.54,708.2,713.15,113787.677
1609260000000 ,713.15,715.14,707.25,710.78,65027.88
1609260000000 ,710.81,714.6,705.66,712.85,62406.254
1609260000000 ,712.85,717.12,711.1,715.47,45655.615
1609260000000 ,715.53,717.44,709.55,711.01,39500.005
1609260000000 ,711.08,719,710.71,717.87,35352.783
1609260000000 ,717.79,721.33,716.57,719.44,44648.201
1609260000000 ,719.45,722,716.77,721.48,30543.369
1609260000000 ,721.51,725,721.12,722.75,36135.012
1609270000000 ,722.75,724.6,720.01,723.1,22352.033
1609270000000 ,723.09,726.33,721.15,723.28,23714.961
1609270000000 ,723.28,724.6,721.45,721.79,21440.329
1609270000000 ,721.79,727.16,721.36,727.01,24603.655
1609270000000 ,727,730,725.71,729.02,25431.124
1609270000000 ,729.02,730.49,727.04,727.79,21025.683
1609270000000 ,727.78,733,727.65,731.3,28654.735
1609270000000 ,731.22,732.97,724.33,726.07,36364.418
1609270000000 ,726.08,727.3,722.03,726.73,38821.339
1609270000000 ,726.73,729.98,725.91,729.82,23675.812
1609270000000 ,729.78,731.18,727.17,730.29,18300.167
1609280000000 ,730.32,732.87,729.54,729.8,28004.016
1609280000000 ,729.79,732.58,727.28,728.49,21438.191
1609280000000 ,728.49,728.94,723.49,724.4,26708.373
1609280000000 ,724.4,727.08,724.16,726.24,9448.008
1609280000000 ,726.23,729.6,724.62,727.78,12959.587
1609280000000 ,727.78,728.5,725.7,726.01,12449.818
1609280000000 ,726.07,727.22,724.84,727.22,10423.421
1609280000000 ,727.22,731.63,727.21,730.86,25910.613
1609280000000 ,730.93,731.72,727.01,728.51,16406.978
1609280000000 ,728.52,732,725.52,730.7,19930.716
1609280000000 ,730.62,736.47,730.54,736.24,40118.071
1609290000000 ,736.24,738.46,732.61,733.45,30361.085
1609290000000 ,733.45,737.43,732.98,734.7,35035.504
1609290000000 ,734.71,743.99,734.6,743.6,72295.797
1609290000000 ,743.59,745.79,741.2,744.28,53459.079
1609290000000 ,744.35,749.4,742.2,743.16,72824.746
1609290000000 ,743.16,746.8,738.61,742.21,53453.456
1609290000000 ,742.21,744,739.16,740.21,22944.417
1609290000000 ,740.28,742,735.95,740.51,39567.749
1609290000000 ,740.41,741,739.02,739.17,10526.373
1609290000000 ,739.21,740.75,735,737.95,35711.321
1609290000000 ,737.93,740.97,737.2,740.74,19946.478
1609300000000 ,740.76,743.8,737.49,740.68,45904.818
1609300000000 ,740.69,742.5,738.94,741.33,26951.895
1609300000000 ,741.41,743.99,740.27,743.35,33502.542
1609300000000 ,743.35,744.49,737.77,739.38,31434.444
1609300000000 ,739.33,739.43,733.15,734.82,41450.675
1609300000000 ,734.82,736.12,732,735.52,32313.656
1609300000000 ,735.48,737.9,727.67,729.06,61699.898
1609300000000 ,729.07,732.09,725.55,731.55,39679.602
1609300000000 ,731.56,733.69,728.91,732.3,21476.91
1609300000000 ,732.3,732.99,730.01,731.39,15191.129
1609300000000 ,731.4,734.99,730.1,733.52,18893.056
1609310000000 ,733.51,734,729.43,729.54,17493.888
1609310000000 ,729.58,732.93,729.4,731.62,16978.399
1609310000000 ,731.61,734.15,731.12,732.36,16881.761
1609310000000 ,732.33,734.9,729.96,731.76,28039.335
1609310000000 ,731.77,733.89,729.51,732.4,18595.303
1609310000000 ,732.38,739.81,732.3,739.76,40830.479
1609310000000 ,739.71,741.87,735.45,737.64,53147.832
1609310000000 ,737.69,744.99,737,741.89,53465.501
1609310000000 ,741.9,742.55,740.01,741.81,23668.305
1609310000000 ,741.81,742.22,736.51,737.88,35120.178
1609310000000 ,737.89,738.31,734.01,734.19,38186.681
1609320000000 ,734.2,738.19,734.08,737.91,24533.401
1609320000000 ,737.91,738.46,726.79,730.46,89969.154
1609320000000 ,730.46,734.51,727.69,732.92,52711.041
1609320000000 ,732.97,733.27,729,729.73,32530.824
1609320000000 ,729.73,729.88,717.52,725.2,122515.748
1609320000000 ,725.16,729.16,725,727.67,26698.377
1609320000000 ,727.67,728.3,724.25,726.04,22731.686
1609320000000 ,726.03,729.1,724.69,726.8,22053.205
1609320000000 ,726.79,729.73,725.59,727.24,22200.564
1609320000000 ,727.24,734.2,726.43,734.19,45519.651
1609320000000 ,734.19,734.7,730.65,730.66,28824.78
1609330000000 ,730.65,731.87,728.9,730.68,17095.334
1609330000000 ,730.64,731.42,726.19,729.02,26917.986
1609330000000 ,729.01,730.44,727.55,729.75,14105.135
1609330000000 ,729.73,729.98,722,725.1,47102.193
1609330000000 ,725.1,726.88,721.67,726.15,33560.215
1609330000000 ,726.19,727.5,720,722.65,41969.501
1609330000000 ,722.73,724.79,721.81,722.75,17842.66
1609330000000 ,722.76,725.5,722.47,725,21058.17
1609330000000 ,725,726.78,723.27,723.94,20741.534
1609330000000 ,723.95,728.58,722.23,727.58,28962.827
1609330000000 ,727.63,729.39,727.12,727.84,21658.017
1609340000000 ,727.87,729.13,726.43,727.72,14938.724
1609340000000 ,727.72,730.36,724.9,725.85,33146.782
1609340000000 ,725.84,729.26,725.45,729.2,17254.419
1609340000000 ,729.19,732.7,727.71,730.94,26935.653
1609340000000 ,730.94,736.43,730.33,735.8,37728.801
1609340000000 ,735.81,737.31,734.02,735.65,32727.505
1609340000000 ,735.65,736.89,732,734.86,35587.802
1609340000000 ,734.8,736.15,732.3,734.03,20443.831
1609340000000 ,734.03,734.5,732.5,733.53,14530.415
1609340000000 ,733.54,735.58,732,734.72,16053.769
1609340000000 ,734.71,739.46,728.1,729.35,77208.444
1609340000000 ,729.35,734.29,728.84,732.65,27548.823
1609350000000 ,732.65,736.63,732.31,735.1,26224.575
1609350000000 ,735.1,735.13,732.6,734.95,15536.344
1609350000000 ,734.98,737.48,732.08,732.39,19365.393
1609350000000 ,732.39,734.51,731.33,734.27,16536.86
1609350000000 ,734.27,738.85,733.99,738.65,28817.43
1609350000000 ,738.65,738.65,735.35,736.97,14977.485
1609350000000 ,736.97,738.39,736,737.22,18037.181
1609350000000 ,737.22,738.09,733.5,735.2,24696.87
1609350000000 ,735.2,736.33,734.1,735.4,13834.216
1609350000000 ,735.37,743.89,735.32,742.98,47195.359
1609350000000 ,742.99,757.72,741.76,756.42,185671.655
1609360000000 ,756.42,759,753.05,756.58,65690.775
1609360000000 ,756.58,760.76,746.72,751.63,116262.861
1609360000000 ,751.6,755.99,751.59,754.67,40040.733
1609360000000 ,754.6,755.92,748.01,751.6,45548.8
1609360000000 ,751.6,754.35,749.64,751.86,24579.545
1609360000000 ,751.84,753.72,749.2,751.78,25342.257
1609360000000 ,751.84,756.88,749.63,752.86,49378.799
1609360000000 ,752.87,754.23,749.55,753.49,26920.303
1609360000000 ,753.49,756.94,753.34,754.32,25394.88
1609360000000 ,754.33,754.93,751.25,751.63,19984.927
1609360000000 ,751.65,752.3,741.21,748.5,70082.954
1609370000000 ,748.49,750,744.79,749.35,24836.214
1609370000000 ,749.29,749.37,747.2,748.08,14049.734
1609370000000 ,748.08,751.73,745.32,748.05,19964.247
1609370000000 ,748.05,749.55,743,745.23,25925.133
1609370000000 ,745.23,749,745.23,746.92,17024.417
1609370000000 ,746.94,750.51,745.72,749.84,18032.734
1609370000000 ,749.84,753.54,749.41,751.56,21745.387
1609370000000 ,751.56,755.41,751.14,753.04,25107.256
1609370000000 ,753.05,756,752.04,755.74,34138.231
1609370000000 ,755.74,757,750.71,754,39180.243
1609370000000 ,754.01,755,748.09,750.13,28382.236
1609380000000 ,750.13,751.58,746.01,746.69,33578.435
1609380000000 ,746.62,748.11,727.53,734.92,168203.218
1609380000000 ,734.94,738,730.14,734.14,51763.948
1609380000000 ,734.04,738.64,732.02,736,26175.28
1609380000000 ,736.01,738.33,735.15,738.02,20731.341
1609380000000 ,737.96,738.19,736.11,737.18,15984.474
1609380000000 ,737.18,742.23,735.29,740.2,26531.563
1609380000000 ,740.2,742.72,738.5,739.35,21820.149
1609380000000 ,739.33,740,737.86,739.08,14983.757
1609380000000 ,739.09,740.17,736.2,739.63,25211.773
1609380000000 ,739.64,741.12,739.06,740.36,10563.072
1609390000000 ,740.36,742.26,739.55,741.94,12415.914
1609390000000 ,742.06,744.76,741.9,743.48,23706.705
1609390000000 ,743.44,745.72,742.73,743.23,21113.037
1609390000000 ,743.26,746.13,743.26,743.82,18030.381
1609390000000 ,743.82,747.8,743.72,744.73,22511.421
1609390000000 ,744.8,744.9,740.03,743.4,30656.185
1609390000000 ,743.39,743.74,740.06,740.8,19682.657
1609390000000 ,740.81,742.9,738.45,739.76,21964.359
1609390000000 ,739.8,742.95,737.08,742.57,26196.634
1609390000000 ,742.57,743.87,740.03,741.98,14746.427
1609390000000 ,741.97,744.4,740.91,741.92,15565.255
1609400000000 ,741.93,743.6,741.55,743.6,10496.293
1609400000000 ,743.59,745.47,742.31,743.07,16299.042
1609400000000 ,743.07,743.32,741.26,742.55,14108.325
1609400000000 ,742.55,757,742.55,754.04,99464.282
1609400000000 ,754.05,755.73,751.15,752.83,49695.032
1609400000000 ,752.83,754.2,748.85,750,38543.3
1609400000000 ,750,752.91,748,750.77,29847.049
1609400000000 ,750.77,751,745.2,746.78,59315.582
1609400000000 ,746.78,746.99,742.9,744.39,53786.086
1609400000000 ,744.39,746.91,744.02,746.23,23829.244
1609400000000 ,746.24,747.17,744.65,746.08,17733.376
1609410000000 ,746.1,746.64,740,741.63,34828.259
1609410000000 ,741.67,748.01,737,746.97,61697.303
1609410000000 ,747,748.79,745.59,747.56,19670.788
1609410000000 ,747.64,748.71,746.08,747.26,14997.201
1609410000000 ,747.22,749.5,745.79,748.57,17135.727
1609410000000 ,748.58,753.2,748.29,750.02,28194.108
1609410000000 ,750.13,751.79,748.4,750.92,17343.325
1609410000000 ,750.92,754.3,749.42,752.63,20139.751
1609410000000 ,752.6,752.63,747.81,748.46,21687.315
1609410000000 ,748.5,749.68,745.69,748.99,32426.377
1609410000000 ,749,749.99,747.68,748.01,12312.674
1609420000000 ,748,750.18,745.56,745.92,17221.382
1609420000000 ,745.98,748.56,745.28,745.28,18954.264
1609420000000 ,745.27,746.54,741.57,743.6,44139.682
1609420000000 ,743.68,745.34,740.41,742.03,36432.2
1609420000000 ,742.07,742.29,730.83,735.74,125407.967
1609420000000 ,735.89,736,721.75,725.85,148314.568
1609420000000 ,725.85,733,724.09,732.14,76741.971
1609420000000 ,732.15,736.7,731.25,735.88,51095.964
1609420000000 ,735.95,736.3,732.02,734.28,30723.741
1609420000000 ,734.29,734.29,729.7,733,38316.604
1609420000000 ,732.99,734.93,726.39,729.26,36830.094
1609430000000 ,729.45,731.26,724.42,730.45,35396.322
1609430000000 ,730.46,734.68,727.7,731.8,34757.002
1609430000000 ,731.78,735.48,731.2,734.9,24607.699
1609430000000 ,734.84,735,732.67,732.95,15372.279
1609430000000 ,732.95,736.99,731.16,735.71,32437.081
1609430000000 ,735.72,739.2,734.57,736.18,26117.441
1609430000000 ,736.26,737.47,732.91,734.4,31312.619
1609430000000 ,734.4,735.83,731.01,733.69,27704.616
1609430000000 ,733.7,734.27,730.11,730.54,22738.391
1609430000000 ,730.46,731.24,725.62,727.72,43786.409
1609430000000 ,727.77,735.88,727.1,735.6,35714.466
1609430000000 ,735.59,743.73,732.91,742.24,84637.302
1609440000000 ,742.25,743.2,738.67,740.28,33514.927
1609440000000 ,740.29,740.9,736.09,737.97,25173.381
1609440000000 ,737.98,739.53,736.1,738.37,24221.148
1609440000000 ,738.37,738.96,736.54,738.66,13713.215
1609440000000 ,738.66,740.22,737.42,738.28,14073.92
1609440000000 ,738.31,741.45,738.1,740.41,15554.005
1609440000000 ,740.41,741.76,738.64,740.98,12281.919
1609440000000 ,740.97,742.18,740.42,741.62,11836.307
1609440000000 ,741.62,742.82,738.8,739.64,14580.684
1609440000000 ,739.56,740.82,737.94,739.53,10670.733
1609440000000 ,739.53,741,738.75,740.59,8385.733
1609450000000 ,740.59,740.66,738.34,739.12,7498.925
1609450000000 ,739.12,741.32,738.31,740.03,9794.224
1609450000000 ,740.04,745.68,739.5,744.95,24830.634
1609450000000 ,744.95,746.3,741.51,742.37,24513.567
1609450000000 ,742.37,743.33,739.77,740.51,17195.478
1609450000000 ,740.52,741.4,738.07,738.92,16691.492
1609450000000 ,738.91,739.89,737.31,738.79,11625.616
1609450000000 ,738.85,740.36,736.38,740.07,11799.815
1609450000000 ,740.06,740.91,738.88,739.54,9746.502
1609450000000 ,739.54,741.64,738.85,741.51,5687.114
1609450000000 ,741.5,743.12,740.41,741.13,8325.396
1609460000000 ,741.13,742.22,736.5,741.96,19550.103
1609460000000 ,741.96,742.59,739.7,740.52,11226.947
1609460000000 ,740.57,740.72,736,736.22,13383.383
1609460000000 ,736.21,738.5,732.64,737.19,24733.827
1609460000000 ,737.18,740,730.44,731.64,46772.609
1609460000000 ,731.7,732.99,730,732.36,20375.178
1609460000000 ,732.36,735.1,732.21,734.18,14593.525
1609460000000 ,734.18,736.35,733.04,734.6,16351.214
1609460000000 ,734.61,744.49,734,744.47,42580.201
1609460000000 ,744.48,744.62,740.9,743.41,32808.023
1609460000000 ,743.39,749.8,741.78,748.32,57527.137
1609470000000 ,748.34,750.4,747.01,749.33,31168.701
1609470000000 ,749.37,750.4,745.11,745.73,24396.367
1609470000000 ,745.74,747.93,745.44,746.35,19551.349
1609470000000 ,746.35,746.77,743.23,745.59,23063.539
1609470000000 ,745.59,748,744.33,745.15,11509.416
1609470000000 ,745.15,746.86,744.29,745.19,9776.539
1609470000000 ,745.19,746.51,744.39,746.35,7720.746
1609470000000 ,746.34,748.44,745.21,746.75,15086.407
1609470000000 ,746.75,747.96,745.7,745.88,7710.874
1609470000000 ,745.9,747.45,744.6,745.41,10369.702
1609470000000 ,745.42,748.04,745.3,746.37,12433.156
1609480000000 ,746.37,747.17,740.41,742.39,26397.914
1609480000000 ,742.53,744.45,742.52,743.4,8865.289
1609480000000 ,743.46,744.32,740.46,743.63,14771.737
1609480000000 ,743.65,743.92,741.31,742.32,9464.765
