symbol,exchange,datetime,open,high,low,close,volume,open_interest,strategy
ethusdt,BINANCE,2021-01-12 06:00:00,1032.05,1072.97,1022.35,1057.87,82869.79852,0.0,1
ethusdt,BINANCE,2021-01-12 07:00:00,1057.86,1094.0,1057.66,1087.01,106786.57257,0.0,1
ethusdt,BINANCE,2021-01-12 08:00:00,1087.0,1091.36,1038.34,1061.88,128065.46223,0.0,1
ethusdt,BINANCE,2021-01-12 09:00:00,1061.87,1083.8,1041.11,1055.12,76919.25907,0.0,1
ethusdt,BINANCE,2021-01-12 10:00:00,1055.12,1076.6,1044.07,1069.27,73940.33572,0.0,1
ethusdt,BINANCE,2021-01-12 11:00:00,1069.27,1089.33,1062.61,1088.52,60965.39544,0.0,1
ethusdt,BINANCE,2021-01-12 12:00:00,1088.72,1101.44,1076.25,1095.87,75719.17673,0.0,-1
ethusdt,BINANCE,2021-01-12 13:00:00,1095.25,1129.61,1092.05,1129.61,86030.64807,0.0,-1
ethusdt,BINANCE,2021-01-12 14:00:00,1129.6,1150.02,1123.1,1137.94,104798.05688,0.0,-1
ethusdt,BINANCE,2021-01-12 15:00:00,1138.0,1150.0,1123.0,1139.05,95691.41208,0.0,-1
ethusdt,BINANCE,2021-01-12 16:00:00,1139.25,1144.11,1105.21,1116.8,103607.57856,0.0,-1
ethusdt,BINANCE,2021-01-12 17:00:00,1116.8,1127.73,1107.2,1114.94,75304.95385,0.0,-1
ethusdt,BINANCE,2021-01-12 18:00:00,1114.89,1122.29,1065.95,1084.5,159471.61628,0.0,-1
ethusdt,BINANCE,2021-01-12 19:00:00,1084.49,1106.57,1084.24,1099.16,91531.95809,0.0,-1
ethusdt,BINANCE,2021-01-12 20:00:00,1099.15,1111.54,1082.8,1086.87,84127.55086,0.0,-1
ethusdt,BINANCE,2021-01-12 21:00:00,1086.82,1096.84,1024.44,1025.71,200882.06893,0.0,1
ethusdt,BINANCE,2021-01-12 22:00:00,1025.71,1054.0,1006.33,1035.91,188583.22264,0.0,1
ethusdt,BINANCE,2021-01-12 23:00:00,1035.7,1067.71,1035.52,1053.34,101103.01337,0.0,1
ethusdt,BINANCE,2021-01-13 00:00:00,1053.54,1107.33,1052.79,1106.77,111393.86609,0.0,-1
ethusdt,BINANCE,2021-01-13 01:00:00,1106.8,1126.88,1096.23,1117.67,97137.22051,0.0,-1
ethusdt,BINANCE,2021-01-13 02:00:00,1117.65,1122.93,1090.77,1104.33,67254.05282,0.0,-1
ethusdt,BINANCE,2021-01-13 03:00:00,1104.39,1104.59,1060.14,1082.76,73905.93666,0.0,-1
ethusdt,BINANCE,2021-01-13 04:00:00,1082.76,1086.27,1059.5,1080.61,65346.9311,0.0,-1
ethusdt,BINANCE,2021-01-13 05:00:00,1080.73,1086.93,1051.78,1078.07,51722.47115,0.0,-1
ethusdt,BINANCE,2021-01-13 06:00:00,1077.73,1088.25,1041.0,1052.49,41585.92381,0.0,-1
ethusdt,BINANCE,2021-01-13 07:00:00,1052.91,1053.03,1025.0,1050.16,87557.22958,0.0,-1
ethusdt,BINANCE,2021-01-13 08:00:00,1050.36,1050.82,987.48,991.32,155940.2195,0.0,1
ethusdt,BINANCE,2021-01-13 09:00:00,991.31,1038.32,989.83,1031.12,95397.66483,0.0,1
ethusdt,BINANCE,2021-01-13 10:00:00,1031.17,1049.0,1015.03,1030.83,74390.41819,0.0,1
ethusdt,BINANCE,2021-01-13 11:00:00,1030.73,1059.66,1028.64,1046.72,76191.9494,0.0,1
ethusdt,BINANCE,2021-01-13 12:00:00,1046.72,1048.7,1018.61,1023.68,55872.22022,0.0,1
ethusdt,BINANCE,2021-01-13 13:00:00,1023.58,1036.61,1010.79,1036.24,51737.53332,0.0,1
ethusdt,BINANCE,2021-01-13 14:00:00,1036.24,1053.89,1031.87,1044.37,50383.24953,0.0,1
ethusdt,BINANCE,2021-01-13 15:00:00,1044.49,1080.75,1042.37,1076.35,71005.34046,0.0,1
ethusdt,BINANCE,2021-01-13 16:00:00,1076.33,1076.86,1054.54,1059.75,61640.19245,0.0,1
ethusdt,BINANCE,2021-01-13 17:00:00,1059.55,1078.09,1053.79,1060.2,55345.38696,0.0,1
ethusdt,BINANCE,2021-01-13 18:00:00,1060.2,1096.64,1060.1,1079.61,84831.09084,0.0,1
ethusdt,BINANCE,2021-01-13 19:00:00,1079.61,1086.65,1056.0,1061.6,73368.97169,0.0,1
ethusdt,BINANCE,2021-01-13 20:00:00,1061.64,1066.06,1045.07,1057.59,60704.19971,0.0,1
ethusdt,BINANCE,2021-01-13 21:00:00,1057.58,1070.94,1051.29,1067.14,40154.03686,0.0,1
ethusdt,BINANCE,2021-01-13 22:00:00,1067.2,1084.0,1051.19,1055.52,59010.57149,0.0,1
ethusdt,BINANCE,2021-01-13 23:00:00,1055.99,1074.87,1049.41,1071.5,43591.32841,0.0,1
ethusdt,BINANCE,2021-01-14 00:00:00,1071.14,1078.6,1060.78,1073.3,39340.15753,0.0,1
ethusdt,BINANCE,2021-01-14 01:00:00,1073.25,1080.0,1065.0,1074.14,37795.51243,0.0,1
ethusdt,BINANCE,2021-01-14 02:00:00,1074.47,1108.8,1071.5,1103.52,79066.99897,0.0,1
ethusdt,BINANCE,2021-01-14 03:00:00,1103.51,1109.78,1095.48,1102.08,61208.92542,0.0,1
ethusdt,BINANCE,2021-01-14 04:00:00,1102.02,1119.0,1091.25,1110.9,70720.35105,0.0,1
ethusdt,BINANCE,2021-01-14 05:00:00,1110.87,1127.87,1102.04,1126.84,63655.44505,0.0,1
ethusdt,BINANCE,2021-01-14 06:00:00,1126.89,1137.65,1108.18,1118.24,57079.20252,0.0,1
ethusdt,BINANCE,2021-01-14 07:00:00,1118.23,1135.99,1118.23,1129.89,45771.42398,0.0,1
ethusdt,BINANCE,2021-01-14 08:00:00,1129.79,1147.97,1128.59,1133.79,82071.62481,0.0,-1
ethusdt,BINANCE,2021-01-14 09:00:00,1133.99,1134.51,1114.66,1114.98,55848.93394,0.0,1
ethusdt,BINANCE,2021-01-14 10:00:00,1114.98,1121.5,1106.01,1113.34,44744.9801,0.0,1
ethusdt,BINANCE,2021-01-14 11:00:00,1113.41,1115.96,1091.02,1096.39,49762.46522,0.0,1
ethusdt,BINANCE,2021-01-14 12:00:00,1096.39,1110.89,1086.7,1109.28,48735.75475,0.0,1
ethusdt,BINANCE,2021-01-14 13:00:00,1109.28,1116.0,1101.23,1109.86,35992.41901,0.0,1
ethusdt,BINANCE,2021-01-14 14:00:00,1109.8,1129.53,1106.1,1121.19,47091.26606,0.0,1
ethusdt,BINANCE,2021-01-14 15:00:00,1121.18,1162.57,1117.87,1148.0,112301.75702,0.0,1
ethusdt,BINANCE,2021-01-14 16:00:00,1147.85,1171.74,1147.82,1157.01,75520.3051,0.0,1
ethusdt,BINANCE,2021-01-14 17:00:00,1157.01,1160.74,1141.78,1146.15,59772.1537,0.0,1
ethusdt,BINANCE,2021-01-14 18:00:00,1146.25,1169.5,1144.83,1168.56,54365.14397,0.0,1
ethusdt,BINANCE,2021-01-14 19:00:00,1168.85,1174.73,1157.36,1166.59,49781.74204,0.0,1
ethusdt,BINANCE,2021-01-14 20:00:00,1166.48,1171.57,1147.51,1168.76,56454.38306,0.0,1
ethusdt,BINANCE,2021-01-14 21:00:00,1168.76,1196.98,1165.56,1193.24,89699.62015,0.0,1
ethusdt,BINANCE,2021-01-14 22:00:00,1193.41,1215.92,1187.34,1208.63,103621.82423,0.0,-1
ethusdt,BINANCE,2021-01-14 23:00:00,1208.39,1220.63,1194.47,1212.8,80477.32015,0.0,-1
ethusdt,BINANCE,2021-01-15 00:00:00,1212.99,1247.55,1212.71,1225.18,118216.22133,0.0,-1
ethusdt,BINANCE,2021-01-15 01:00:00,1225.18,1243.0,1216.63,1219.15,57465.41252,0.0,-1
ethusdt,BINANCE,2021-01-15 02:00:00,1219.35,1228.67,1203.2,1210.22,61624.52509,0.0,-1
ethusdt,BINANCE,2021-01-15 03:00:00,1210.23,1233.0,1210.19,1231.53,41916.31765,0.0,-1
ethusdt,BINANCE,2021-01-15 04:00:00,1231.2,1234.18,1206.54,1207.26,31271.0076,0.0,-1
ethusdt,BINANCE,2021-01-15 05:00:00,1206.77,1213.5,1163.68,1188.42,110624.7094,0.0,1
ethusdt,BINANCE,2021-01-15 06:00:00,1188.41,1204.0,1177.92,1200.58,38576.50411,0.0,-1
ethusdt,BINANCE,2021-01-15 07:00:00,1200.73,1235.84,1197.93,1231.62,49800.99455,0.0,-1
ethusdt,BINANCE,2021-01-15 08:00:00,1231.89,1256.98,1225.27,1237.1,98660.72886,0.0,-1
ethusdt,BINANCE,2021-01-15 09:00:00,1237.1,1254.42,1224.42,1230.61,55209.33685,0.0,-1
ethusdt,BINANCE,2021-01-15 10:00:00,1230.61,1242.0,1217.5,1239.62,50472.2257,0.0,-1
ethusdt,BINANCE,2021-01-15 11:00:00,1239.62,1241.9,1201.0,1219.07,57184.49856,0.0,-1
ethusdt,BINANCE,2021-01-15 12:00:00,1219.08,1222.58,1205.24,1207.9,54906.03275,0.0,-1
ethusdt,BINANCE,2021-01-15 13:00:00,1207.81,1227.98,1185.0,1185.36,65348.10132,0.0,1
ethusdt,BINANCE,2021-01-15 14:00:00,1185.36,1200.56,1175.41,1200.56,69389.96687,0.0,-1
ethusdt,BINANCE,2021-01-15 15:00:00,1200.46,1242.99,1189.18,1240.97,88362.95528,0.0,-1
ethusdt,BINANCE,2021-01-15 16:00:00,1240.99,1247.88,1215.09,1217.66,65013.70575,0.0,-1
ethusdt,BINANCE,2021-01-15 17:00:00,1217.59,1235.39,1205.0,1232.37,57747.13404,0.0,-1
ethusdt,BINANCE,2021-01-15 18:00:00,1232.22,1240.0,1222.97,1234.0,45352.39614,0.0,-1
ethusdt,BINANCE,2021-01-15 19:00:00,1233.86,1238.98,1220.11,1226.12,40761.67186,0.0,-1
ethusdt,BINANCE,2021-01-15 20:00:00,1226.28,1230.64,1195.87,1221.71,98760.99478,0.0,-1
ethusdt,BINANCE,2021-01-15 21:00:00,1221.71,1226.0,1207.25,1221.93,69913.90059,0.0,-1
ethusdt,BINANCE,2021-01-15 22:00:00,1221.93,1228.0,1183.7,1196.54,96971.30231,0.0,-1
ethusdt,BINANCE,2021-01-15 23:00:00,1196.48,1197.0,1126.44,1141.52,168015.30533,0.0,1
ethusdt,BINANCE,2021-01-16 00:00:00,1141.66,1170.07,1069.42,1165.2,289761.25108,0.0,1
ethusdt,BINANCE,2021-01-16 01:00:00,1165.39,1165.4,1132.07,1154.8,115350.31005,0.0,1
ethusdt,BINANCE,2021-01-16 02:00:00,1154.53,1175.34,1121.23,1139.22,105433.87377,0.0,1
ethusdt,BINANCE,2021-01-16 03:00:00,1139.24,1161.72,1129.05,1133.74,60274.11689,0.0,1
ethusdt,BINANCE,2021-01-16 04:00:00,1133.75,1140.0,1111.52,1136.6,81863.72088,0.0,1
ethusdt,BINANCE,2021-01-16 05:00:00,1136.5,1166.76,1131.71,1158.99,47601.51001,0.0,1
ethusdt,BINANCE,2021-01-16 06:00:00,1159.0,1175.08,1151.3,1162.94,30534.29336,0.0,1
ethusdt,BINANCE,2021-01-16 07:00:00,1162.9,1174.99,1157.04,1168.53,31149.50435,0.0,1
ethusdt,BINANCE,2021-01-16 08:00:00,1168.48,1197.02,1168.0,1188.41,60286.64301,0.0,1
ethusdt,BINANCE,2021-01-16 09:00:00,1188.46,1198.1,1171.38,1178.27,47380.17351,0.0,1
ethusdt,BINANCE,2021-01-16 10:00:00,1178.24,1190.0,1158.33,1163.52,58441.44573,0.0,1
ethusdt,BINANCE,2021-01-16 11:00:00,1163.52,1181.38,1157.77,1179.34,34094.33901,0.0,1
ethusdt,BINANCE,2021-01-16 12:00:00,1179.23,1183.64,1165.8,1181.37,28113.33426,0.0,1
ethusdt,BINANCE,2021-01-16 13:00:00,1181.4,1184.59,1151.77,1164.11,45122.51902,0.0,1
ethusdt,BINANCE,2021-01-16 14:00:00,1164.12,1176.76,1162.98,1173.13,36591.862,0.0,1
ethusdt,BINANCE,2021-01-16 15:00:00,1173.13,1189.76,1171.14,1182.9,54873.76189,0.0,1
ethusdt,BINANCE,2021-01-16 16:00:00,1182.88,1217.94,1177.0,1215.47,80419.86305,0.0,1
ethusdt,BINANCE,2021-01-16 17:00:00,1215.62,1217.39,1204.06,1214.99,50839.60366,0.0,1
ethusdt,BINANCE,2021-01-16 18:00:00,1214.99,1225.01,1206.53,1213.47,66724.08603,0.0,1
ethusdt,BINANCE,2021-01-16 19:00:00,1213.3,1225.52,1205.34,1219.0,56760.24319,0.0,1
ethusdt,BINANCE,2021-01-16 20:00:00,1219.0,1232.73,1188.0,1217.52,95442.83873,0.0,1
ethusdt,BINANCE,2021-01-16 21:00:00,1217.59,1250.0,1217.22,1231.28,105389.92573,0.0,-1
ethusdt,BINANCE,2021-01-16 22:00:00,1231.31,1243.43,1216.67,1238.99,73920.41705,0.0,-1
ethusdt,BINANCE,2021-01-16 23:00:00,1238.99,1278.0,1231.1,1276.27,108140.02018,0.0,-1
ethusdt,BINANCE,2021-01-17 00:00:00,1276.29,1298.0,1252.09,1265.87,128144.05744,0.0,-1
ethusdt,BINANCE,2021-01-17 01:00:00,1265.88,1270.0,1246.22,1253.51,59345.83698,0.0,-1
ethusdt,BINANCE,2021-01-17 02:00:00,1253.6,1258.99,1228.3,1231.38,58722.5179,0.0,-1
ethusdt,BINANCE,2021-01-17 03:00:00,1231.44,1256.11,1218.4,1252.59,70931.46666,0.0,-1
ethusdt,BINANCE,2021-01-17 04:00:00,1252.4,1280.71,1245.0,1273.7,60182.50711,0.0,-1
ethusdt,BINANCE,2021-01-17 05:00:00,1273.7,1273.9,1222.0,1234.89,79378.22764,0.0,-1
ethusdt,BINANCE,2021-01-17 06:00:00,1234.91,1239.85,1200.0,1231.93,65015.07368,0.0,-1
ethusdt,BINANCE,2021-01-17 07:00:00,1231.99,1240.78,1211.46,1227.83,51123.67451,0.0,-1
ethusdt,BINANCE,2021-01-17 08:00:00,1227.83,1239.55,1200.53,1235.64,72532.44583,0.0,-1
ethusdt,BINANCE,2021-01-17 09:00:00,1235.79,1251.34,1225.0,1250.75,40686.06061,0.0,-1
ethusdt,BINANCE,2021-01-17 10:00:00,1250.56,1258.0,1238.16,1245.35,39524.2151,0.0,-1
ethusdt,BINANCE,2021-01-17 11:00:00,1245.35,1248.56,1231.37,1241.2,41146.35063,0.0,-1
ethusdt,BINANCE,2021-01-17 12:00:00,1241.33,1250.72,1220.8,1223.32,46760.46781,0.0,-1
ethusdt,BINANCE,2021-01-17 13:00:00,1223.41,1229.24,1212.0,1215.42,43838.97327,0.0,0
ethusdt,BINANCE,2021-01-17 14:00:00,1215.5,1224.59,1201.0,1213.0,57330.0377,0.0,0
ethusdt,BINANCE,2021-01-17 15:00:00,1213.24,1228.6,1170.0,1182.6,112163.38773,0.0,1
ethusdt,BINANCE,2021-01-17 16:00:00,1182.45,1197.06,1165.0,1196.54,94773.13105,0.0,1
ethusdt,BINANCE,2021-01-17 17:00:00,1196.39,1212.58,1175.01,1180.53,86443.79575,0.0,1
ethusdt,BINANCE,2021-01-17 18:00:00,1180.52,1210.24,1167.04,1202.35,69166.89739,0.0,1
ethusdt,BINANCE,2021-01-17 19:00:00,1202.35,1228.37,1201.82,1219.52,53019.20808,0.0,1
ethusdt,BINANCE,2021-01-17 20:00:00,1219.52,1225.84,1208.13,1212.87,51736.84,0.0,1
ethusdt,BINANCE,2021-01-17 21:00:00,1213.06,1227.74,1196.12,1198.86,47819.78226,0.0,1
ethusdt,BINANCE,2021-01-17 22:00:00,1198.78,1213.51,1191.03,1198.58,42571.66816,0.0,1
ethusdt,BINANCE,2021-01-17 23:00:00,1198.58,1246.92,1198.56,1241.17,85661.72733,0.0,-1
ethusdt,BINANCE,2021-01-18 00:00:00,1241.35,1251.0,1220.0,1239.35,64208.2375,0.0,-1
ethusdt,BINANCE,2021-01-18 01:00:00,1239.17,1244.48,1223.3,1232.21,37860.61864,0.0,-1
ethusdt,BINANCE,2021-01-18 02:00:00,1232.33,1235.38,1225.61,1226.55,21791.00383,0.0,1
ethusdt,BINANCE,2021-01-18 03:00:00,1226.55,1241.05,1210.54,1218.3,36142.11708,0.0,1
ethusdt,BINANCE,2021-01-18 04:00:00,1218.35,1239.0,1218.33,1237.58,27368.4679,0.0,-1
ethusdt,BINANCE,2021-01-18 05:00:00,1237.91,1266.59,1235.78,1261.3,63353.05641,0.0,-1
ethusdt,BINANCE,2021-01-18 06:00:00,1261.61,1269.02,1236.0,1245.99,36647.12425,0.0,-1
ethusdt,BINANCE,2021-01-18 07:00:00,1245.95,1254.71,1224.0,1232.45,44739.39148,0.0,-1
ethusdt,BINANCE,2021-01-18 08:00:00,1232.5,1247.18,1226.15,1242.66,45567.39137,0.0,-1
ethusdt,BINANCE,2021-01-18 09:00:00,1242.72,1247.73,1225.68,1239.52,31479.92247,0.0,-1
ethusdt,BINANCE,2021-01-18 10:00:00,1239.39,1243.66,1220.0,1221.33,34319.72847,0.0,1
ethusdt,BINANCE,2021-01-18 11:00:00,1221.32,1225.78,1182.58,1194.07,96709.00177,0.0,1
ethusdt,BINANCE,2021-01-18 12:00:00,1194.07,1206.06,1190.5,1201.94,40853.78306,0.0,1
ethusdt,BINANCE,2021-01-18 13:00:00,1201.85,1210.56,1188.0,1207.84,38174.87191,0.0,1
ethusdt,BINANCE,2021-01-18 14:00:00,1207.86,1210.0,1195.56,1198.07,27999.40735,0.0,1
ethusdt,BINANCE,2021-01-18 15:00:00,1198.1,1227.01,1196.01,1219.62,47981.93969,0.0,1
ethusdt,BINANCE,2021-01-18 16:00:00,1219.68,1228.26,1214.99,1223.15,38466.01707,0.0,1
ethusdt,BINANCE,2021-01-18 17:00:00,1223.13,1234.23,1220.68,1230.56,37717.25513,0.0,1
ethusdt,BINANCE,2021-01-18 18:00:00,1230.49,1230.68,1217.56,1223.73,34659.87684,0.0,1
ethusdt,BINANCE,2021-01-18 19:00:00,1223.73,1228.9,1209.0,1225.43,41053.87133,0.0,1
ethusdt,BINANCE,2021-01-18 20:00:00,1225.43,1254.5,1223.07,1243.75,91156.5386,0.0,1
ethusdt,BINANCE,2021-01-18 21:00:00,1243.63,1251.0,1238.26,1243.99,47514.59307,0.0,1
ethusdt,BINANCE,2021-01-18 22:00:00,1244.0,1255.5,1221.0,1237.03,62399.02916,0.0,1
ethusdt,BINANCE,2021-01-18 23:00:00,1237.03,1243.5,1230.2,1240.36,28819.58072,0.0,1
ethusdt,BINANCE,2021-01-19 00:00:00,1240.21,1248.48,1224.0,1230.01,36492.69491,0.0,1
ethusdt,BINANCE,2021-01-19 01:00:00,1230.04,1235.0,1211.66,1218.58,47535.33573,0.0,1
ethusdt,BINANCE,2021-01-19 02:00:00,1218.58,1225.43,1213.87,1218.29,35141.61455,0.0,1
ethusdt,BINANCE,2021-01-19 03:00:00,1218.35,1233.33,1216.22,1227.67,30968.64454,0.0,1
ethusdt,BINANCE,2021-01-19 04:00:00,1227.68,1233.78,1222.52,1226.08,19730.37314,0.0,1
ethusdt,BINANCE,2021-01-19 05:00:00,1226.23,1236.81,1225.95,1233.22,18166.30315,0.0,1
ethusdt,BINANCE,2021-01-19 06:00:00,1233.23,1243.31,1232.52,1240.9,17234.45345,0.0,1
ethusdt,BINANCE,2021-01-19 07:00:00,1240.79,1260.75,1233.05,1258.45,47907.88325,0.0,1
ethusdt,BINANCE,2021-01-19 08:00:00,1258.52,1274.0,1251.49,1261.56,65731.29174,0.0,1
ethusdt,BINANCE,2021-01-19 09:00:00,1261.79,1334.99,1261.74,1316.9,199295.33137,0.0,1
ethusdt,BINANCE,2021-01-19 10:00:00,1316.89,1342.88,1313.92,1339.25,115580.03726,0.0,1
ethusdt,BINANCE,2021-01-19 11:00:00,1339.25,1345.0,1317.03,1321.5,86097.7426,0.0,1
ethusdt,BINANCE,2021-01-19 12:00:00,1321.58,1331.2,1302.18,1303.87,60761.95671,0.0,1
ethusdt,BINANCE,2021-01-19 13:00:00,1304.3,1327.58,1303.64,1321.27,49929.44025,0.0,1
ethusdt,BINANCE,2021-01-19 14:00:00,1321.33,1339.5,1317.0,1330.11,57565.83112,0.0,1
ethusdt,BINANCE,2021-01-19 15:00:00,1330.24,1379.64,1322.58,1375.0,118892.63164,0.0,-1
ethusdt,BINANCE,2021-01-19 16:00:00,1374.73,1389.43,1362.77,1375.56,122249.21639,0.0,-1
ethusdt,BINANCE,2021-01-19 17:00:00,1375.55,1396.61,1370.16,1379.55,80136.51206,0.0,-1
ethusdt,BINANCE,2021-01-19 18:00:00,1379.67,1394.0,1362.87,1385.27,77825.45186,0.0,-1
ethusdt,BINANCE,2021-01-19 19:00:00,1385.27,1433.0,1381.42,1429.56,161540.98237,0.0,-1
ethusdt,BINANCE,2021-01-19 20:00:00,1429.47,1438.3,1371.0,1386.07,165868.65919,0.0,-1
ethusdt,BINANCE,2021-01-19 21:00:00,1386.02,1420.8,1385.64,1417.31,74194.99479,0.0,-1
ethusdt,BINANCE,2021-01-19 22:00:00,1417.23,1424.24,1394.76,1406.44,64531.3694,0.0,-1
ethusdt,BINANCE,2021-01-19 23:00:00,1406.43,1414.44,1382.76,1413.95,72237.80605,0.0,-1
ethusdt,BINANCE,2021-01-20 00:00:00,1414.09,1437.59,1405.28,1422.93,119048.51788,0.0,-1
ethusdt,BINANCE,2021-01-20 01:00:00,1422.94,1432.68,1410.2,1416.13,45706.87012,0.0,-1
ethusdt,BINANCE,2021-01-20 02:00:00,1416.14,1416.27,1364.81,1368.44,101745.17634,0.0,-1
ethusdt,BINANCE,2021-01-20 03:00:00,1368.43,1382.47,1334.41,1359.6,157323.52294,0.0,-1
ethusdt,BINANCE,2021-01-20 04:00:00,1359.59,1387.95,1350.0,1383.91,88871.33027,0.0,-1
ethusdt,BINANCE,2021-01-20 05:00:00,1383.86,1420.0,1381.35,1409.43,68673.00684,0.0,-1
ethusdt,BINANCE,2021-01-20 06:00:00,1409.38,1424.96,1394.62,1409.73,55793.26844,0.0,-1
ethusdt,BINANCE,2021-01-20 07:00:00,1409.73,1415.38,1365.16,1365.36,69251.60995,0.0,-1
ethusdt,BINANCE,2021-01-20 08:00:00,1365.36,1407.93,1355.0,1405.0,86957.2092,0.0,-1
ethusdt,BINANCE,2021-01-20 09:00:00,1405.0,1407.5,1380.1,1385.59,52990.92313,0.0,-1
ethusdt,BINANCE,2021-01-20 10:00:00,1385.58,1398.63,1369.46,1398.04,56800.7862,0.0,-1
ethusdt,BINANCE,2021-01-20 11:00:00,1398.08,1402.0,1340.0,1344.03,117534.20932,0.0,-1
ethusdt,BINANCE,2021-01-20 12:00:00,1344.11,1362.02,1316.25,1356.11,124580.83327,0.0,-1
ethusdt,BINANCE,2021-01-20 13:00:00,1356.4,1369.98,1350.85,1368.14,46990.03909,0.0,-1
ethusdt,BINANCE,2021-01-20 14:00:00,1368.05,1374.96,1342.14,1348.93,67036.5581,0.0,-1
ethusdt,BINANCE,2021-01-20 15:00:00,1349.04,1379.6,1339.71,1369.92,65069.36509,0.0,-1
ethusdt,BINANCE,2021-01-20 16:00:00,1369.94,1373.46,1348.2,1349.97,55966.7469,0.0,-1
ethusdt,BINANCE,2021-01-20 17:00:00,1349.97,1355.59,1299.99,1310.0,149659.63997,0.0,-1
ethusdt,BINANCE,2021-01-20 18:00:00,1310.0,1315.54,1279.0,1303.17,170019.0531,0.0,1
ethusdt,BINANCE,2021-01-20 19:00:00,1303.17,1310.03,1250.0,1265.39,196772.67703,0.0,1
ethusdt,BINANCE,2021-01-20 20:00:00,1265.41,1298.5,1235.42,1293.26,161584.81789,0.0,1
ethusdt,BINANCE,2021-01-20 21:00:00,1293.28,1311.29,1261.17,1310.43,104297.9745,0.0,1
ethusdt,BINANCE,2021-01-20 22:00:00,1310.43,1321.95,1298.39,1303.39,87855.82837,0.0,1
ethusdt,BINANCE,2021-01-20 23:00:00,1303.42,1317.6,1266.45,1273.29,98129.03521,0.0,1
ethusdt,BINANCE,2021-01-21 00:00:00,1273.17,1312.0,1248.59,1311.32,175101.52656,0.0,1
ethusdt,BINANCE,2021-01-21 01:00:00,1311.39,1317.79,1288.02,1311.52,60299.55666,0.0,1
ethusdt,BINANCE,2021-01-21 02:00:00,1311.51,1321.52,1302.1,1317.99,47519.54009,0.0,1
ethusdt,BINANCE,2021-01-21 03:00:00,1317.71,1350.0,1313.92,1345.8,65812.37832,0.0,-1
ethusdt,BINANCE,2021-01-21 04:00:00,1345.81,1355.0,1323.32,1332.15,57166.78272,0.0,-1
ethusdt,BINANCE,2021-01-21 05:00:00,1332.21,1340.48,1305.0,1323.1,46135.66817,0.0,1
ethusdt,BINANCE,2021-01-21 06:00:00,1323.1,1341.84,1315.0,1333.84,27546.48168,0.0,-1
ethusdt,BINANCE,2021-01-21 07:00:00,1334.14,1389.42,1321.0,1376.99,97309.99087,0.0,-1
ethusdt,BINANCE,2021-01-21 08:00:00,1376.72,1390.0,1353.58,1363.48,65777.37502,0.0,-1
ethusdt,BINANCE,2021-01-21 09:00:00,1363.48,1369.0,1328.62,1336.8,75504.01138,0.0,-1
ethusdt,BINANCE,2021-01-21 10:00:00,1336.98,1342.85,1313.17,1329.0,75364.94785,0.0,-1
ethusdt,BINANCE,2021-01-21 11:00:00,1328.95,1338.93,1308.3,1326.5,57443.01792,0.0,-1
ethusdt,BINANCE,2021-01-21 12:00:00,1326.01,1336.22,1280.75,1287.34,88698.077,0.0,-1
ethusdt,BINANCE,2021-01-21 13:00:00,1287.65,1307.86,1278.99,1305.55,70418.24098,0.0,-1
ethusdt,BINANCE,2021-01-21 14:00:00,1305.54,1316.6,1299.01,1308.65,41675.74872,0.0,-1
ethusdt,BINANCE,2021-01-21 15:00:00,1308.52,1323.66,1301.0,1309.62,34234.04199,0.0,-1
ethusdt,BINANCE,2021-01-21 16:00:00,1309.53,1312.38,1260.0,1261.1,135738.22656,0.0,-1
ethusdt,BINANCE,2021-01-21 17:00:00,1260.88,1276.0,1231.0,1261.06,185825.59054,0.0,-1
ethusdt,BINANCE,2021-01-21 18:00:00,1261.06,1267.04,1222.0,1249.48,135346.17319,0.0,-1
ethusdt,BINANCE,2021-01-21 19:00:00,1249.48,1257.86,1234.1,1236.31,84096.15512,0.0,-1
ethusdt,BINANCE,2021-01-21 20:00:00,1236.43,1252.26,1190.0,1242.2,198919.85695,0.0,-1
ethusdt,BINANCE,2021-01-21 21:00:00,1242.33,1260.0,1232.21,1237.43,80420.41819,0.0,-1
ethusdt,BINANCE,2021-01-21 22:00:00,1237.19,1245.0,1195.41,1204.41,123086.39628,0.0,-1
ethusdt,BINANCE,2021-01-21 23:00:00,1204.41,1232.0,1185.75,1188.68,120730.48976,0.0,-1
ethusdt,BINANCE,2021-01-22 00:00:00,1188.54,1220.39,1164.0,1170.41,143040.11047,0.0,1
ethusdt,BINANCE,2021-01-22 01:00:00,1170.4,1200.22,1166.0,1195.58,88018.90706,0.0,-1
ethusdt,BINANCE,2021-01-22 02:00:00,1195.95,1203.0,1182.0,1191.1,48852.97,0.0,-1
ethusdt,BINANCE,2021-01-22 03:00:00,1191.0,1238.9,1186.67,1231.18,70052.98979,0.0,-1
ethusdt,BINANCE,2021-01-22 04:00:00,1231.02,1235.0,1204.08,1205.18,43792.3718,0.0,-1
ethusdt,BINANCE,2021-01-22 05:00:00,1205.37,1224.0,1170.0,1171.91,57288.19008,0.0,-1
ethusdt,BINANCE,2021-01-22 06:00:00,1171.47,1172.55,1086.0,1135.53,178208.64909,0.0,-1
ethusdt,BINANCE,2021-01-22 07:00:00,1135.58,1158.0,1109.23,1110.96,107675.61724,0.0,-1
ethusdt,BINANCE,2021-01-22 08:00:00,1111.98,1124.33,1042.38,1066.54,289273.73732,0.0,1
