RSI,WILLR,K,D,OBV,close,WMA,EMA9,SMA,TEMA,MacdHist,CCI,CMO,PPO,ROC,MFI,strategy
0.6661530394480004,0.1395663956639569,0.8622402890695581,0.8611863896416749,0.4999922945358333,0.04407666666666666,0.043266793650793695,0.04365428215560077,0.04299574074074074,0.04416844655282108,0.5119496080966053,0.5946432356089385,0.6661530394480004,0.5218950840525689,0.5209186889379136,0.7220277964689263,0
0.7150501832091762,0.05080545229244076,0.9004090226775883,0.8767698850057489,0.5011821799633333,0.04451333333333333,0.043416222222222266,0.043826092391147285,0.04310537037037038,0.04439630771392957,0.5124391411329349,0.6014679434209882,0.7150501832091762,0.5267821562984275,0.5262037985656868,0.7445199888363382,0
0.5842124024384412,0.2812887236679038,0.8427798094585661,0.8684763737352376,0.49931899588,0.04389333333333333,0.04349685714285718,0.0438395405795845,0.043189074074074074,0.044354603590668264,0.5087277440168811,0.5654070433770074,0.5842124024384412,0.5271807737270733,0.5092034029389018,0.7045184382139632,0
0.6185612464919937,0.17639751552794913,0.8306484923585306,0.8579457748315616,0.499945173115,0.04417666666666667,0.04359782539682544,0.04390696579700094,0.043278148148148156,0.04440473279015878,0.5073708003861781,0.5588406329385118,0.6185612464919938,0.5283144329391456,0.5128473028403374,0.7416534375026683,0
0.6540466664005017,0.06027397260273956,0.8294093349855443,0.8342792122675469,0.5019215139625001,0.04450333333333333,0.04372211111111115,0.04402623930426741,0.04339148148148149,0.04454026157530997,0.5076285071959984,0.5679491865563685,0.6540466664005017,0.5302248102120407,0.516799566462801,0.7506311106822241,0
0.669584893633549,0.11524163568773307,0.8888041719214086,0.8496206664218278,0.50385347619,0.044656666666666664,0.04385092063492068,0.04415232477674726,0.043517037037037035,0.04468392869971821,0.5079002387930934,0.574783710639044,0.669584893633549,0.5325413034089488,0.5198277200062082,0.7647249798369251,0
0.638051937272865,0.22653721682847963,0.8957207399042558,0.8713114156037363,0.5030597183258333,0.0445,0.04395488888888893,0.044221859821397806,0.04363611111111111,0.0447310857556274,0.506609104049089,0.5643993997621598,0.638051937272865,0.5306799366934493,0.5051078320090806,0.6979418472181352,0
0.6373641826435573,0.22815533980582445,0.861672825819167,0.882065912548277,0.501912917185,0.04449666666666667,0.04404884126984131,0.044276821190451586,0.043774074074074076,0.0447549911947121,0.505275602176518,0.5491183053155628,0.6373641826435573,0.5283608469079105,0.5043067623724973,0.6478280241895207,0
0.6344184186564271,0.23462783171521284,0.8374550381867448,0.8649495346367224,0.5011901539275,0.044483333333333326,0.04413152380952386,0.044318123619027934,0.043895,0.044758344129710775,0.5039499853373737,0.5542560310148984,0.6344184186564271,0.526297163522835,0.5053392911239019,0.6817830943565268,0
0.5673511622552685,0.39344262295082094,0.7900593293530089,0.8297290644529737,0.5005116850766667,0.04416666666666667,0.04417392063492068,0.044287832228555674,0.04399888888888889,0.044646550676165436,0.5012098644899576,0.53863534972739,0.5673511622552685,0.5230121550142297,0.5001509889778046,0.7034981647680425,0
0.59364734430585,0.46851385390428574,0.741957926979761,0.7898240981731717,0.5010528412358333,0.044346666666666666,0.04422320634920639,0.044299599116177875,0.04406814814814815,0.04461181652085826,0.5003226905508436,0.5348347203693109,0.59364734430585,0.5197572019588885,0.5030628450427286,0.5678919645383769,0
0.6493297841158268,0.18764845605700614,0.7595261323984349,0.7638477962437351,0.502355956585,0.044783333333333335,0.044304365079365124,0.044396345959608965,0.044163333333333325,0.04472213511462316,0.5018075408971338,0.5771467846155284,0.6493297841158268,0.5162574332243159,0.5030327991613,0.5431462369434902,0
0.6050283654065027,0.3420427553444192,0.7838923670971576,0.7617921421584514,0.5013884599616667,0.044566666666666664,0.04435304761904767,0.04443041010102051,0.044247222222222216,0.044728118972882064,0.5012814937593405,0.5716219101869314,0.6050283654065027,0.5146763508736545,0.5076701093560145,0.5389609791758814,0
0.5612528482231463,0.5059382422802864,0.7722286099891572,0.77188236982825,0.5007622590441666,0.04433666666666666,0.04437284126984131,0.04441166141414974,0.04432407407407406,0.04464992331655804,0.49959435702076027,0.5317917870808172,0.5612528482231463,0.5130372970264502,0.5018109107371915,0.5003688008572303,0
0.5829184118937502,0.3966745843230393,0.6810214017153297,0.745714126267215,0.5012597808616667,0.04449,0.04440120634920639,0.0444273291313198,0.044348518518518495,0.044634729237618034,0.4992716320531268,0.5311948298863235,0.58291841189375,0.5104177139437457,0.49985019848700474,0.555652001957533,0
0.5742875280653404,0.42755344418052055,0.6132699421286764,0.6888399846110547,0.50086761995,0.04444666666666667,0.0444186190476191,0.04443119663838917,0.04436685185185183,0.044603784666897656,0.4987645769881132,0.5329814326250873,0.5742875280653403,0.5071198002751113,0.49764872732701354,0.5304638406781151,0
0.5908485401483512,0.41408450704225513,0.6088677751385594,0.6343863729941887,0.5015441777558334,0.04455666666666666,0.04443939682539688,0.04445629064404467,0.044397037037037027,0.044612061275620556,0.49895115684256297,0.5435231136423273,0.5908485401483513,0.5044512368258415,0.5006367041198502,0.631157921108009,0
0.5900993942386719,0.46249999999999836,0.6239113222486147,0.615349679838617,0.5010995837691666,0.044553333333333334,0.04445744444444451,0.044475699181902396,0.04441925925925924,0.044613466890622455,0.4989550584111568,0.5568755044390623,0.5900993942386719,0.5037614157088736,0.5006367518166154,0.6260776268402242,0
0.6057123836158304,0.39932885906040333,0.6722090261282654,0.6349960411718133,0.5015072981408333,0.044649999999999995,0.044482619047619104,0.044510559345521915,0.04445111111111109,0.044642956214087294,0.49935362261871785,0.5720899470899489,0.6057123836158304,0.5034315425436194,0.5018733608092919,0.5736673449425429,0
0.602304612871303,0.412751677852347,0.6912114014251783,0.6624439166006862,0.5010053802308333,0.044636666666666665,0.044503492063492134,0.04453578080975087,0.044457962962962935,0.044657851118292624,0.49940268930031523,0.5603037471288033,0.602304612871303,0.5040788959708844,0.5053207547169811,0.4587970558996893,0
0.5752912844948527,0.516778523489932,0.6637917767889999,0.6757374014474813,0.5007349972158334,0.044533333333333334,0.044512222222222286,0.04453529131446736,0.0444935185185185,0.04463200756256937,0.49880767872327536,0.543194513577786,0.5752912844948527,0.504098663142983,0.5021046301864102,0.4849779249636523,0
0.6076874059071056,0.3389261744966424,0.6528035543028566,0.6692689108390119,0.5012937045225,0.04471,0.04453560317460324,0.04457023305157389,0.044523148148148124,0.044667771934400385,0.49928159054522747,0.5532803011772693,0.6076874059071055,0.5026909350463953,0.49918124302195754,0.5830611296995929,0
0.5459195960790659,0.58389261744966,0.5555598552163109,0.6240517287693893,0.5006609883683333,0.04446666666666667,0.04453487301587308,0.04454951977459244,0.044521111111111095,0.04461231286424529,0.4982440417626936,0.5172593054689145,0.5459195960790659,0.5023995964585432,0.4988780852655199,0.5042284281419487,0
0.5697882423965251,0.45973154362415464,0.5469169463087288,0.5850934519426323,0.5011923909983333,0.044590000000000005,0.0445431587301588,0.04455761581967396,0.044517407407407394,0.044608412673148676,0.4982495778673923,0.5029112981555767,0.5697882423965253,0.502104174468161,0.5028569280505226,0.5129015668623137,1
0.4954958884388252,0.8901515151515176,0.38926174496644605,0.49724618216382876,0.50054272927,0.04426333333333333,0.04451836507936515,0.04449875932240584,0.04450425925925924,0.044495948849984396,0.4966151322304433,0.42236163871941673,0.4954958884388252,0.5011007259323185,0.49745261107364946,0.5063134402907965,1
0.5033239662359007,0.8268398268398245,0.33333333333333626,0.4231706748695039,0.5012563167991667,0.0443,0.04449820634920642,0.044459007457924665,0.04449333333333331,0.04442102590467249,0.4959798301206698,0.4177297628625016,0.5033239662359007,0.500914300661055,0.49835008249587515,0.3785138157895665,1
0.5151094158338958,0.6906077348066291,0.25391498881431945,0.32550335570470074,0.5017580299383334,0.044353333333333335,0.044484825396825474,0.0444378726330064,0.044486111111111094,0.04438131220414359,0.4960402949268355,0.4472934668626552,0.5151094158338958,0.500693976144347,0.4977182613899903,0.470164920655822,1
0.5301185602945648,0.5801104972375746,0.3064876957494425,0.29791200596569956,0.5023295446133333,0.044419999999999994,0.044478492063492144,0.04443429810640511,0.04450018518518517,0.04437353045706794,0.49656146404791207,0.4745273152640162,0.5301185602945648,0.5003372049456724,0.4985036660182553,0.5512844276183422,1
0.5155117835079196,0.6740331491712692,0.2982085960273893,0.28620376019705057,0.5018391175416667,0.04436333333333333,0.04446712698412707,0.04442010515179076,0.0445011111111111,0.04434972070480947,0.49670153995153377,0.46266466452801286,0.5155117835079196,0.49950096060622257,0.49678984695782014,0.4841813190469739,1
0.6165715749758296,0.11016949152543129,0.49414762457931394,0.36628130545204873,0.5029774499391667,0.044866666666666666,0.04450426984126993,0.04450941745476594,0.04450574074074073,0.04449863195789049,0.4993985094531752,0.5886119717689151,0.6165715749758295,0.49967893835616367,0.5025763572548727,0.5321335222065983,1
0.5305417603611795,0.6985074626865694,0.47160263142428316,0.4213196173436623,0.50050354946,0.04450333333333333,0.04450347619047628,0.04450820063047942,0.04450222222222222,0.04449313297393859,0.49905294175955944,0.5672735760971013,0.5305417603611795,0.49896643499119747,0.49966317365269464,0.3666241084733024,1
0.543750026772073,0.6358208955223877,0.5185007167552036,0.49475032425293364,0.5013902691941666,0.04457333333333333,0.04450860317460326,0.044521227171050205,0.044515370370370365,0.04451186927651798,0.49917165385231627,0.5203350923812087,0.543750026772073,0.49805102279709074,0.4984716319988071,0.30787424786779,1
0.566278299515721,0.5283582089552192,0.3791044776119408,0.4564026085971426,0.5018297723666667,0.044693333333333335,0.04452615873015881,0.04455564840350683,0.04452666666666666,0.044565668017926045,0.4997921411230354,0.5544347413719168,0.5662782995157211,0.49905988452386824,0.5025487256371814,0.30999474674634503,1
0.5688258332877405,0.516417910447759,0.4398009950248775,0.44580206313067405,0.5023449861891667,0.044706666666666665,0.044544380952381044,0.0445858520561388,0.0445411111111111,0.04461084145241227,0.5001234922990847,0.5775599128540311,0.5688258332877405,0.4992471883942232,0.5013082155939299,0.3593925095760302,1
0.5670324570764421,0.5223880597014934,0.47761194029850906,0.4321724709784426,0.50210919985,0.0447,0.044560206349206447,0.04460868164491104,0.04454907407407406,0.04464245407188813,0.5001703062205082,0.5673488114406411,0.5670324570764421,0.5002340114915081,0.5049326003464116,0.3605749772444748,1
0.574260009113279,0.4925373134328383,0.4895522388059694,0.4689883913764521,0.5023418138966667,0.044733333333333326,0.044578206349206444,0.0446336119825955,0.04455907407407406,0.04467665271106015,0.5002519209478993,0.5660639436149635,0.574260009113279,0.5014215172826572,0.5048908954100827,0.3397447138875045,1
0.6131999361667957,0.32537313432835974,0.5532338308457692,0.5067993366500826,0.5033328350075,0.044919999999999995,0.04461261904761914,0.04469088958607641,0.04457407407407406,0.04476326928379259,0.5011063296141706,0.6328598352101906,0.6131999361667956,0.5026967871199923,0.5063880955959718,0.42397003202489686,1
0.6655553506716764,0.059701492537310136,0.7074626865671635,0.5834162520729674,0.5048127212841667,0.04521666666666667,0.044673555555555654,0.04479604500219446,0.04460629629629629,0.044925915512763245,0.5028779054953982,0.6751834810617212,0.6655553506716764,0.5044972114086714,0.5089674320876483,0.5198841259292348,1
0.6454691035386539,0.1583577712609949,0.8202132196162057,0.6936365790097129,0.5040856496633334,0.04515333333333334,0.04472530158730169,0.04486750266842224,0.04464074074074073,0.04502699411062639,0.50325269230373,0.6550497641918631,0.6454691035386539,0.5063772939885112,0.5089037493425501,0.5802047605612226,1
0.6833814060374546,0.011764705882350679,0.9250673274553894,0.8175810778795863,0.5049569879575,0.045386666666666665,0.04479687301587312,0.044971335468071125,0.04467833333333332,0.04517793256382772,0.5042800243295741,0.6502261413150348,0.6833814060374546,0.5070035924058461,0.5057949479940564,0.6476653063959733,1
0.6563846763671384,0.29954954954955254,0.851437585867966,0.8655727109798539,0.5031716496574999,0.045303333333333334,0.04485693650793661,0.045037735041123565,0.044724814814814794,0.04526169657402138,0.5040252012208406,0.639636362047229,0.6563846763671384,0.508797688668582,0.5089880907797169,0.6836259561119803,1
0.6720128262038914,0.23648648648648918,0.8290264948492789,0.8685104693908784,0.5037480661,0.04539666666666667,0.04492222222222233,0.04510952136623219,0.04476962962962962,0.04535167411530251,0.5039348685189924,0.6036434264282365,0.6720128262038914,0.5103250959607786,0.5092357164223751,0.6387374315713013,1
0.6627382574745294,0.2545045045045036,0.7516265142234916,0.8106968649802456,0.5033050521541667,0.04537000000000001,0.044981698412698515,0.04516161709298575,0.04483111111111109,0.045406436932246684,0.503340528305793,0.5905388253150817,0.6627382574745294,0.5116667375675336,0.507570107398568,0.6755231477942139,1
0.6518390790738028,0.2747747747747747,0.7535651617317599,0.7780727236015104,0.5030026487,0.045340000000000005,0.045034015873015976,0.0451972936743886,0.044888888888888874,0.045432938285611596,0.5024808834543664,0.5723578819760143,0.6518390790738028,0.5124646119772672,0.5070832090665076,0.6276296670308059,1
0.5789272698716108,0.44604316546762746,0.6877651845393773,0.7309856201648763,0.5023472100983334,0.04512666666666666,0.04506244444444456,0.04518316827284421,0.04493185185185184,0.04537738303077206,0.5006185700070429,0.5432121134191349,0.5789272698716108,0.513093480869501,0.504772557792692,0.7386809949287073,1
0.5724623908711315,0.5052631578947395,0.6246246246246221,0.6886516569652532,0.5016176958141667,0.04510666666666666,0.04508485714285726,0.0451678679516087,0.04496999999999999,0.045323402156065895,0.4992785275391814,0.527484357045666,0.5724623908711315,0.5129768472674119,0.5041728763040239,0.749520127850113,1
0.5260681068891057,0.6629213483146101,0.5390390390390354,0.6171429494010119,0.5009283314141667,0.04496,0.045089460317460424,0.04512629436128696,0.04500314814814814,0.045229702901424515,0.4976985079825383,0.5101170612850273,0.5260681068891055,0.5119499478132209,0.5004452359750668,0.6885746594632086,1
0.54328093627306,0.6253602305475553,0.5157657657657618,0.5598098098098067,0.5016391880508333,0.04502333333333333,0.045097206349206456,0.04510570215569624,0.04501185185185185,0.0451759091345102,0.49713801310485833,0.5085747198780491,0.54328093627306,0.5100414725766559,0.4978621452266863,0.6945053005780342,1
0.6106138220950766,0.38328530259366367,0.5535949618683399,0.5361332555577126,0.5021407787608334,0.045303333333333334,0.045128746031746145,0.04514522839122366,0.045056296296296296,0.04522510065931722,0.49826768814468564,0.5381417266263075,0.6106138220950765,0.5090294635128524,0.5016610069393178,0.7239847956864296,1
0.5768164585301703,0.5377049180327897,0.5869124899227103,0.5520910725189375,0.5017470641691667,0.0452,0.04514596825396837,0.04515618271297892,0.045091111111111117,0.04522682468579483,0.49837298379447836,0.5315300673830717,0.5768164585301703,0.5068558502981695,0.4979435957696828,0.6918800017783805,1
0.5746067251182536,0.6535433070866076,0.594394691225138,0.5783007143387296,0.5013588286808334,0.045193333333333335,0.04516096825396837,0.0451636128370498,0.045118888888888896,0.045224090173479545,0.49837817394758505,0.5333570105433233,0.5746067251182536,0.5058708897604772,0.4987859612979178,0.6739754927509146,1
0.6840865931260872,0.21472392638037208,0.6450214928864335,0.6087762246780942,0.503595473635,0.04575333333333333,0.04522601587301599,0.045281556936306505,0.04517703703703704,0.045405184027619075,0.5011368175687463,0.6132784163660365,0.6840865931260872,0.5049815589059217,0.5039283354137601,0.6970255177857535,1
0.6729840160581592,0.28901734104046173,0.7129509977419671,0.6507890606178465,0.5019705867458334,0.04572,0.045282269841269956,0.04536924554904521,0.045233703703703707,0.045530543274093116,0.5023091196993513,0.6333050418416263,0.6729840160581592,0.5042520234898223,0.5038571743442803,0.720300880998169,1
0.7058840231420264,0.11174785100286114,0.8358817093524548,0.7312847333269521,0.5027748914241666,0.04593333333333334,0.045353952380952495,0.04548206310590283,0.04530037037037039,0.04569353516941004,0.5037267299555205,0.6335739816180668,0.7058840231420264,0.5042570021717961,0.5065431554183208,0.7189516754157009,1
0.704691050522182,0.11461318051576065,0.853365462227473,0.8007327231072985,0.50189845062,0.04593,0.0454194761904763,0.04557165048472227,0.0453564814814815,0.045812852536771365,0.5041030370297418,0.6150891669607238,0.704691050522182,0.5050643162910056,0.5089008716206234,0.6149733067889405,1
0.7140587118621307,0.06303724928366713,0.9082831900668583,0.8658434538822622,0.5023681803033333,0.045989999999999996,0.04548485714285726,0.045655320387777816,0.04539944444444446,0.04591877498673526,0.5041738826837414,0.6131694025095036,0.7140587118621308,0.5060465376831986,0.5097916050842448,0.6644894242599303,1
0.698158531639179,0.09742120343839615,0.9083094555873917,0.8899860359605747,0.501975707365,0.04595,0.04554044444444456,0.04571425631022225,0.045443703703703715,0.045980881957102926,0.5035643319341144,0.5970762001396064,0.698158531639179,0.5075464858633779,0.5110097864768683,0.6630629974380148,1
0.4668111944522368,0.8080229226360991,0.6771728748806122,0.831255173511621,0.5001369862333334,0.045123333333333335,0.04551239682539694,0.04559607171484447,0.04542907407407409,0.04574952679568666,0.49871133193025785,0.4891700159002433,0.4668111944522368,0.5075565297646514,0.5011105352780041,0.5805648236455434,1
0.44564948222314416,0.8160621761658078,0.4261645659198987,0.6705489654626345,0.49925169098166666,0.04501333333333333,0.045474317460317576,0.04547952403854224,0.04541296296296298,0.04553132809694018,0.4953643678391413,0.4300212192380822,0.44564948222314416,0.5068488919504535,0.4967993525126922,0.5701253070679349,1
0.47145293884835304,0.7085427135678393,0.22245739587675104,0.44193161222575417,0.5000546949458333,0.045123333333333335,0.04544738095238107,0.04540828589750046,0.04539777777777779,0.045398197842147874,0.49419366488597805,0.4306627113710774,0.47145293884835304,0.5066200656936177,0.49915191740412984,0.5669039023112356,1
0.4930162878588181,0.638190954773869,0.2790680518308277,0.3092300045424927,0.5005504132541666,0.04521666666666667,0.04543058730158742,0.04536996205133371,0.045389259259259275,0.04532646565514123,0.49425515994592906,0.4580402751253748,0.493016287858818,0.507004216752995,0.5002581501696415,0.6151914959387689,1
0.5932264120550214,0.24371859296482445,0.4698492462311555,0.3237915646462449,0.5016592685925,0.04574,0.045464047619047744,0.045443969641066964,0.04541148148148148,0.045444677178504624,0.4971458196203187,0.5313577485788853,0.5932264120550212,0.506188808173748,0.4998542911263296,0.6274138605027181,1
0.6775920624246432,0.07142857142857066,0.6822206269442449,0.47704597500207624,0.5049876667716667,0.04638333333333333,0.04555714285714298,0.045631842379520234,0.0454812962962963,0.04574772990362146,0.5020248885958414,0.6110432142379755,0.6775920624246433,0.5068919154880394,0.5072543015456401,0.6957741872725594,0
0.6897978013325964,0.03296703296702913,0.8839619342131916,0.6786772691295309,0.5068417998991667,0.04649666666666667,0.045656206349206474,0.04580480723694952,0.04555851851851852,0.04601553323227722,0.5050533022791011,0.612350192802592,0.6897978013325964,0.5069820385459687,0.5061320754716981,0.745013017986885,0
0.6840559259038355,0.10017271157167759,0.9318105613442406,0.8326643741672258,0.5057724966966667,0.04647333333333333,0.045747539682539806,0.04593851245622628,0.045642592592592596,0.046208913873207316,0.5061459111230939,0.6086323403445321,0.6840559259038355,0.5069871232074921,0.5059147978808332,0.7550763300387854,0
0.6620135290809263,0.14507772020725468,0.9072608450846792,0.9076777802140373,0.5052249722,0.046386666666666666,0.045824206349206476,0.04602814329831436,0.045718333333333326,0.04632273669539345,0.5057497594876559,0.5831819432975497,0.6620135290809265,0.5062350820790109,0.504312531709792,0.695248851546621,1
0.6398109434093089,0.18998272884283174,0.854922279792745,0.8979978954072219,0.5047685140466667,0.0463,0.04588652380952394,0.046082514638651484,0.0457737037037037,0.04637477207497674,0.5045332884101092,0.5718654434250762,0.6398109434093088,0.5054309549955296,0.5038084874863983,0.640696531594618,1
0.6371556359910022,0.19516407599309102,0.8232584916522739,0.8618138721765662,0.5041839385925,0.046290000000000005,0.04594150793650807,0.04612401171092118,0.045834259259259255,0.046404614791984634,0.503310726612488,0.5633570860678618,0.6371556359910023,0.507366779681408,0.5129275319494718,0.5953800319548402,1
0.7132081232049455,0.03157894736842222,0.8610914159318849,0.8464240624589682,0.5060317306933333,0.04688333333333333,0.04604696825396839,0.04627587603540362,0.04592814814814814,0.04661680144552344,0.5051505925348017,0.595940835081159,0.7132081232049455,0.5109321224757934,0.5207716232227488,0.6769593983076199,0
0.7196083491191889,0.004511278195488889,0.9229152328143324,0.8690883801328306,0.5073355738825001,0.04694333333333334,0.04615061904761919,0.046409367494989556,0.04599425925925925,0.046792000590742046,0.5059298690525902,0.5981676852716199,0.7196083491191889,0.5146858313192479,0.5201669498411761,0.693723262405353,1
0.7566490009752705,0.07065868263473099,0.9644170306004526,0.9161412264488901,0.5093603023358334,0.047323333333333335,0.04628215873015887,0.04659216066265831,0.04608333333333332,0.047043391603526996,0.5076323765825353,0.6206401250801691,0.7566490009752707,0.5186222758898288,0.5232952451161076,0.7220743574482665,0
0.7181140126141845,0.1717514124293798,0.9176928755801333,0.9350083796649729,0.5072812169225001,0.04718,0.0463899047619049,0.04670972853012664,0.046152592592592585,0.04717915725828547,0.5071273473796384,0.6063148291386515,0.7181140126141845,0.5203698220438001,0.5157411456055968,0.8246600233729001,1
0.7430245044009086,0.08587570621468829,0.8905713995737335,0.9242271019181066,0.5086378729750001,0.047433333333333334,0.04651498412698427,0.04685444949076798,0.0462361111111111,0.047356403057315956,0.5073678017325012,0.6009030540457133,0.7430245044009086,0.5212367531649199,0.5113187208048868,0.8749591704528311,0
0.5906597536981045,0.3564593301435401,0.8038764210513115,0.8707135654017263,0.5049016475016667,0.04674666666666667,0.04656650793650808,0.04683289292594772,0.04627814814814814,0.04725458351555738,0.5033389697681266,0.559301188939716,0.5906597536981045,0.5203530890138645,0.5026883647573303,0.7551383487419921,1
0.6255799871311019,0.2694763729246465,0.7830654786165622,0.8258377664138692,0.5070464998233333,0.04703666666666667,0.04664177777777792,0.04687364767409151,0.046338518518518515,0.047262066124539294,0.5020226872243301,0.5521581649123926,0.6255799871311019,0.5204665928184308,0.5060608234112753,0.6807487976289059,1
0.5707353361887872,0.49917355371900896,0.6999630040695526,0.7623016345791421,0.5057904450041667,0.04673333333333333,0.04668288888888904,0.04684558480593987,0.046427962962962956,0.04715862546694935,0.49937715886099665,0.5436451645015172,0.5707353361887872,0.5203206204525469,0.5037367059499857,0.6298212194830981,1
0.5910989201620581,0.5131313131313128,0.7162412134665188,0.7330898987175446,0.5069552888816666,0.046893333333333335,0.04673569841269856,0.04685513451141857,0.0465324074074074,0.04712439129744377,0.49846463827323567,0.5430926882847797,0.5910989201620581,0.5208883228746225,0.5064074874010079,0.5932758499329609,1
0.6349971692285818,0.3012820512820501,0.7380825310172816,0.7180955828511177,0.5078279213883333,0.04727,0.04681988888888904,0.04693810760913485,0.04665166666666666,0.04721593170966595,0.49966435326835146,0.5568758604385974,0.634997169228582,0.5221215944095154,0.5105854396197883,0.5742581687473659,1
0.5914289082434308,0.45512820512820346,0.7591333571888557,0.7378190338908854,0.5072990860475,0.04703,0.04687100000000015,0.04695648608730788,0.0467524074074074,0.047200540209298425,0.49891316916327466,0.5476816111441023,0.5914289082434309,0.519350960581524,0.501564166370423,0.5363182970210171,1
0.6020472209985828,0.4211711711711725,0.7500727174955852,0.7490962019005742,0.5076944453066666,0.04711666666666667,0.04692076190476206,0.04698852220317964,0.046828888888888885,0.047211353969569936,0.49873907661423106,0.5463181173289152,0.6020472209985829,0.5163483146067414,0.5018461975431371,0.5602937973095753,1
0.6343253204402786,0.23648648648648918,0.7355857424822936,0.7482639390555783,0.5083532535683334,0.047389999999999995,0.04698706349206365,0.04706881776254371,0.04688481481481481,0.04730441215895013,0.4998281334187136,0.5701813723417748,0.6343253204402786,0.5126984396584912,0.5007043741635556,0.5875420258606324,0
0.6022483834069076,0.3514739229024972,0.7158637658637643,0.7338407419472146,0.50756723786,0.04722333333333333,0.04702714285714302,0.04709972087670163,0.04692518518518519,0.047315246676830895,0.4993719936434058,0.5672643883700904,0.6022483834069076,0.5094254338682809,0.5004592341387594,0.5812772833145311,1
0.6542208586504724,0.13129102844638843,0.7797551256455355,0.7437348779971981,0.5095883250091666,0.047683333333333335,0.04710396825396842,0.047216443368027966,0.046992407407407406,0.047470040194592195,0.501185149957622,0.6005328777950584,0.6542208586504722,0.5070074828435928,0.502635277582572,0.585589352348576,0
0.6890938384865819,0.04878048780487648,0.8350684722555088,0.7768957879216032,0.5119682283016667,0.04805,0.04720952380952397,0.04738315469442238,0.04708481481481482,0.04770399863300521,0.5036819220362893,0.629771114634889,0.6890938384865821,0.508803247034716,0.513940387906446,0.6072909794094661,-1
0.6641738612203444,0.2471910112359542,0.866855796156157,0.8272264646857341,0.5079862682233334,0.04792333333333334,0.047295619047619204,0.047491190422204566,0.047175,0.04783453093243145,0.5039385740317269,0.6297662557792865,0.6641738612203443,0.5095246768051858,0.5094252710651265,0.6412220254922232,0
0.6662263165030439,0.23756019261637115,0.8300973035072535,0.84400719063964,0.509229720615,0.04794333333333334,0.047376714285714445,0.047581619004430316,0.04726685185185186,0.04793330918135199,0.5036382024586828,0.6034204897586762,0.6662263165030439,0.5113139620252306,0.5129457917261057,0.5724123905723136,-1
